C1_OBJ_NM,DT,C1,PRD_SE,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ORG_ID,UNIT_NM_ENG
행정구역별,15661,37340,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeongyang-gun,영양군,명,101,
행정구역별,41.4,37340,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeongyang-gun,영양군,%,101, 
행정구역별,14211,37350,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeongdeok-gun,영덕군,명,101,
행정구역별,34055,37350,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeongdeok-gun,영덕군,명,101,
행정구역별,41.7,37350,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Yeongdeok-gun,영덕군,%,101, 
행정구역별,17342,37360,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Cheongdo-gun,청도군,명,101,
행정구역별,41316,37360,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Cheongdo-gun,청도군,명,101,
행정구역별,42,37360,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Cheongdo-gun,청도군,%,101, 
행정구역별,10862,37370,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Goryeong-gun,고령군,명,101,
행정구역별,30139,37370,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Goryeong-gun,고령군,명,101,
행정구역별,36,37370,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Goryeong-gun,고령군,%,101, 
행정구역별,15405,37380,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Seongju-gun,성주군,명,101,
행정구역별,42086,37380,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Seongju-gun,성주군,명,101,
행정구역별,36.6,37380,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Seongju-gun,성주군,%,101, 
행정구역별,20840,37390,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Chilgok-gun,칠곡군,명,101,
행정구역별,110581,37390,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Chilgok-gun,칠곡군,명,101,
행정구역별,18.8,37390,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Chilgok-gun,칠곡군,%,101, 
행정구역별,17898,37400,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Yecheon-gun,예천군,명,101,
행정구역별,55325,37400,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Yecheon-gun,예천군,명,101,
행정구역별,32.4,37400,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Yecheon-gun,예천군,%,101, 
행정구역별,12232,37410,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Bonghwa-gun,봉화군,명,101,
행정구역별,29603,37410,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Bonghwa-gun,봉화군,명,101,
행정구역별,41.3,37410,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Bonghwa-gun,봉화군,%,101, 
행정구역별,14583,37420,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Uljin-gun,울진군,명,101,
행정구역별,46669,37420,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Uljin-gun,울진군,명,101,
행정구역별,31.2,37420,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Uljin-gun,울진군,%,101, 
행정구역별,2629,37430,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Ulleung-gun,울릉군,명,101,
행정구역별,9077,37430,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Ulleung-gun,울릉군,명,101,
행정구역별,29,37430,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Ulleung-gun,울릉군,%,101, 
행정구역별,669646,38,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gyeongsangnam-do,경상남도,명,101,
행정구역별,3251158,38,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gyeongsangnam-do,경상남도,명,101,
행정구역별,20.6,38,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gyeongsangnam-do,경상남도,%,101, 
행정구역별,67312,38030,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Jinju-si,진주시,명,101,
행정구역별,341074,38030,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Jinju-si,진주시,명,101,
행정구역별,19.7,38030,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Jinju-si,진주시,%,101, 
행정구역별,28780,38050,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Tongyeong-si,통영시,명,101,
행정구역별,120551,38050,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Tongyeong-si,통영시,명,101,
행정구역별,23.9,38050,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Tongyeong-si,통영시,%,101, 
행정구역별,27114,38060,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Sacheon-si,사천시,명,101,
행정구역별,109030,38060,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Sacheon-si,사천시,명,101,
행정구역별,24.9,38060,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Sacheon-si,사천시,%,101, 
행정구역별,74830,38070,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Gimhae-si,김해시,명,101,
행정구역별,533659,38070,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Gimhae-si,김해시,명,101,
행정구역별,14,38070,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Gimhae-si,김해시,%,101, 
행정구역별,33742,38080,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Miryang-si,밀양시,명,101,
행정구역별,102084,38080,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Miryang-si,밀양시,명,101,
행정구역별,33.1,38080,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Miryang-si,밀양시,%,101, 
행정구역별,33622,38090,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Geoje-si,거제시,명,101,
행정구역별,234038,38090,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Geoje-si,거제시,명,101,
행정구역별,14.4,38090,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Geoje-si,거제시,%,101, 
행정구역별,59643,38100,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Yangsan-si,양산시,명,101,
행정구역별,355122,38100,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Yangsan-si,양산시,명,101,
행정구역별,16.8,38100,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Yangsan-si,양산시,%,101, 
행정구역별,180319,38110,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Changwon-si,창원시,명,101,
행정구역별,1009038,38110,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Changwon-si,창원시,명,101,
행정구역별,17.9,38110,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Changwon-si,창원시,%,101, 
행정구역별,10479,38310,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Uiryeong-gun,의령군,명,101,
행정구역별,25475,38310,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Uiryeong-gun,의령군,명,101,
행정구역별,41.1,38310,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Uiryeong-gun,의령군,%,101, 
행정구역별,17961,38320,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Haman-gun,함안군,명,101,
행정구역별,60203,38320,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Haman-gun,함안군,명,101,
행정구역별,29.8,38320,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Haman-gun,함안군,%,101, 
행정구역별,20640,38330,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Changnyeong-gun,창녕군,명,101,
행정구역별,57083,38330,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Changnyeong-gun,창녕군,명,101,
행정구역별,36.2,38330,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Changnyeong-gun,창녕군,%,101, 
행정구역별,17491,38340,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Goseong-gun,고성군,명,101,
행정구역별,49468,38340,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Goseong-gun,고성군,명,101,
행정구역별,35.4,38340,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Goseong-gun,고성군,%,101, 
행정구역별,16889,38350,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Namhae-gun,남해군,명,101,
행정구역별,40780,38350,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Namhae-gun,남해군,명,101,
행정구역별,41.4,38350,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Namhae-gun,남해군,%,101, 
행정구역별,16518,38360,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Hadong-gun,하동군,명,101,
행정구역별,41606,38360,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Hadong-gun,하동군,명,101,
행정구역별,39.7,38360,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Hadong-gun,하동군,%,101, 
행정구역별,13847,38370,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Sancheong-gun,산청군,명,101,
행정구역별,33752,38370,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Sancheong-gun,산청군,명,101,
행정구역별,41,38370,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Sancheong-gun,산청군,%,101, 
행정구역별,14001,38380,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Hamyang-gun,함양군,명,101,
행정구역별,36945,38380,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Hamyang-gun,함양군,명,101,
행정구역별,37.9,38380,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Hamyang-gun,함양군,%,101, 
행정구역별,18536,38390,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Geochang-gun,거창군,명,101,
행정구역별,60047,38390,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Geochang-gun,거창군,명,101,
행정구역별,30.9,38390,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Geochang-gun,거창군,%,101, 
행정구역별,17922,38400,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Hapcheon-gun,합천군,명,101,
행정구역별,41203,38400,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Hapcheon-gun,합천군,명,101,
행정구역별,43.5,38400,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Hapcheon-gun,합천군,%,101, 
행정구역별,121156,39,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeju,제주특별자치도,명,101,
행정구역별,675252,39,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeju,제주특별자치도,명,101,
행정구역별,17.9,39,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeju,제주특별자치도,%,101, 
행정구역별,81115,39010,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeju-si,제주시,명,101,
행정구역별,491654,39010,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeju-si,제주시,명,101,
행정구역별,16.5,39010,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Jeju-si,제주시,%,101, 
행정구역별,40041,39020,A,T001,DT_1YL20631,65세이상인구＜br＞(A),고령인구비율(시도/시/군/구),2023,2024-01-09,Seogwipo-si,서귀포시,명,101,
행정구역별,183598,39020,A,T002,DT_1YL20631,전체인구＜br＞(B),고령인구비율(시도/시/군/구),2023,2024-01-09,Seogwipo-si,서귀포시,명,101,
행정구역별,21.8,39020,A,T10,DT_1YL20631,고령인구비율＜br＞(A÷B×100),고령인구비율(시도/시/군/구),2023,2024-01-09,Seogwipo-si,서귀포시,%,101, 
